-0.0839;13.6547;6.8304;0.6106;-0.3266;-0.0556;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.000;19
-0.0101;13.6602;6.8287;0.6106;-0.2924;-0.0557;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.002;19
0.0700;13.6598;6.7730;0.6106;-0.3442;-0.0365;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.004;19
0.0758;13.6287;6.8342;0.6106;-0.2570;-0.0364;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.006;19
-0.0303;13.5931;6.8301;0.6106;-0.2570;-0.0375;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.008;19
0.0059;13.6611;6.8549;0.6106;-0.2570;-0.0364;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.010;19
-0.0806;13.6557;6.8338;0.6106;-0.2924;-0.0364;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.012;19
0.0527;13.6515;6.7657;0.6106;-0.2925;-0.0182;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.014;19
-0.0218;13.6471;6.8324;0.6106;-0.2572;-0.0555;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.016;19
0.0471;13.6545;6.8247;0.6105;-0.3271;-0.0454;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.018;19
0.0619;13.6404;6.8259;0.6103;-0.2922;-0.0543;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.020;19
-0.0130;13.6326;6.8160;0.6101;-0.3115;-0.0552;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.022;19
-0.0083;13.6616;6.8151;0.6572;-0.2604;-0.0359;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.024;19
-0.0741;13.6330;6.8080;0.6092;-0.2977;-0.0354;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.026;19
0.0020;13.6353;6.8032;0.6086;-0.2993;-0.0169;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.028;19
-0.0027;13.6626;6.7950;0.6077;-0.3031;-0.0356;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.030;19
-0.0551;13.6530;6.7908;0.6064;-0.2741;-0.0335;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.032;19
0.0847;13.6483;6.7774;0.6045;-0.3154;-0.0321;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.034;19
0.0419;13.6521;6.7819;0.6017;-0.3253;-0.0120;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.036;19
0.0241;13.6512;6.7645;0.5972;-0.2685;-0.0281;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.038;19
-0.0378;13.6307;6.7545;0.5916;-0.3555;-0.0226;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.040;19
0.1286;13.6171;6.7393;0.5834;-0.3807;-0.0173;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.042;19
-0.0043;13.6252;6.7230;0.5718;-0.3919;0.0100;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.044;19
0.0834;13.6528;6.7062;0.5126;-0.4250;-0.0065;-44.1777;-28.5528;-55.2030;-42.7806;65.6159;19.8223;1;2016-11-20 12:01:36.046;19
0.2011;13.6203;6.7123;0.5376;-0.4253;0.0195;-44.1777;-28.5528;-55.2030;-42.7806;65.6158;19.8223;1;2016-11-20 12:01:36.048;19
0.0738;13.6455;6.6767;0.5158;-0.4650;0.0088;-44.1777;-28.5528;-55.2030;-42.7806;65.6158;19.8223;1;2016-11-20 12:01:36.050;19
0.1107;13.6359;6.6425;0.4799;-0.5436;0.0393;-44.1777;-28.5528;-55.2030;-42.7806;65.6158;19.8224;1;2016-11-20 12:01:36.052;19
-0.0075;13.5665;6.6481;0.4447;-0.5889;0.0627;-44.1777;-28.5528;-55.2030;-42.7806;65.6158;19.8224;1;2016-11-20 12:01:36.054;19
0.1283;13.6372;6.5956;0.4021;-0.6032;0.1043;-44.1777;-28.5528;-55.2030;-42.7806;65.6157;19.8224;1;2016-11-20 12:01:36.056;19
0.2195;13.6306;6.5743;0.4238;-0.7235;0.1008;-44.1777;-28.5528;-55.2030;-42.7807;65.6157;19.8225;1;2016-11-20 12:01:36.058;19
0.1410;13.6093;6.5636;0.3098;-0.7075;0.1438;-44.1777;-28.5528;-55.2030;-42.7807;65.6156;19.8225;1;2016-11-20 12:01:36.060;19
0.0915;13.6308;6.4774;0.2574;-0.7264;0.1699;-44.1777;-28.5528;-55.2030;-42.7807;65.6155;19.8226;1;2016-11-20 12:01:36.062;19
0.1660;13.5945;6.4804;0.2766;-0.8327;0.1765;-44.1777;-28.5528;-55.2030;-42.7807;65.6154;19.8226;1;2016-11-20 12:01:36.064;19
0.1928;13.6264;6.4341;0.1628;-0.8212;0.2121;-44.1777;-28.5528;-55.2031;-42.7808;65.6152;19.8227;1;2016-11-20 12:01:36.066;19
0.2489;13.6070;6.4040;0.1129;-0.7912;0.2194;-44.1776;-28.5528;-55.2031;-42.7808;65.6151;19.8228;1;2016-11-20 12:01:36.068;19
0.3313;13.5717;6.3811;0.0612;-0.8302;0.2359;-44.1776;-28.5528;-55.2031;-42.7808;65.6149;19.8228;1;2016-11-20 12:01:36.070;19
0.3321;13.5948;6.3041;0.1271;-0.8362;0.2510;-44.1776;-28.5528;-55.2031;-42.7809;65.6146;19.8229;1;2016-11-20 12:01:36.072;19
0.4214;13.5792;6.2483;0.0155;-0.8939;0.2648;-44.1776;-28.5528;-55.2031;-42.7809;65.6144;19.8230;1;2016-11-20 12:01:36.074;19
0.4650;13.5628;6.2206;-0.0074;-0.9140;0.3352;-44.1776;-28.5528;-55.2031;-42.7810;65.6140;19.8231;1;2016-11-20 12:01:36.076;19
0.5193;13.5662;6.2304;-0.0746;-0.8842;0.3315;-44.1776;-28.5528;-55.2032;-42.7811;65.6137;19.8232;1;2016-11-20 12:01:36.078;19
0.5085;13.5687;6.1562;-0.0498;-0.9599;0.3530;-44.1776;-28.5528;-55.2032;-42.7812;65.6133;19.8234;1;2016-11-20 12:01:36.080;19
0.6316;13.5375;6.1407;-0.0908;-0.9678;0.3564;-44.1775;-28.5528;-55.2033;-42.7812;65.6128;19.8235;1;2016-11-20 12:01:36.082;19
0.6780;13.5466;6.0619;-0.1327;-0.9611;0.3565;-44.1775;-28.5528;-55.2033;-42.7813;65.6123;19.8237;1;2016-11-20 12:01:36.084;19
0.6867;13.5257;6.0587;-0.1898;-0.9741;0.3541;-44.1775;-28.5528;-55.2033;-42.7815;65.6118;19.8239;1;2016-11-20 12:01:36.086;19
0.8325;13.5086;6.0238;-0.1633;-1.0230;0.3414;-44.1775;-28.5528;-55.2034;-42.7816;65.6112;19.8241;1;2016-11-20 12:01:36.088;19
0.9174;13.4898;5.9395;-0.2063;-1.0412;0.3844;-44.1775;-28.5528;-55.2034;-42.7817;65.6106;19.8244;1;2016-11-20 12:01:36.090;19
0.8495;13.5363;5.9121;-0.2935;-1.0794;0.3539;-44.1775;-28.5528;-55.2035;-42.7818;65.6099;19.8246;1;2016-11-20 12:01:36.092;19
0.8389;13.4508;5.8199;-0.3159;-1.0848;0.3777;-44.1774;-28.5528;-55.2035;-42.7819;65.6092;19.8249;1;2016-11-20 12:01:36.094;19
0.9322;13.4365;5.8644;-0.3334;-1.1079;0.3947;-44.1774;-28.5528;-55.2036;-42.7821;65.6084;19.8252;1;2016-11-20 12:01:36.096;19
0.8760;13.4465;5.7758;-0.3506;-1.1295;0.4019;-44.1774;-28.5528;-55.2037;-42.7822;65.6075;19.8255;1;2016-11-20 12:01:36.098;19
0.9982;13.4399;5.7263;-0.4121;-1.1722;0.4290;-44.1774;-28.5528;-55.2038;-42.7824;65.6065;19.8258;1;2016-11-20 12:01:36.100;19
1.0173;13.4161;5.6504;-0.4105;-1.1475;0.4547;-44.1773;-28.5528;-55.2038;-42.7825;65.6055;19.8261;1;2016-11-20 12:01:36.102;19
0.9949;13.4166;5.6104;-0.5001;-1.1395;0.4343;-44.1773;-28.5529;-55.2039;-42.7827;65.6044;19.8265;1;2016-11-20 12:01:36.104;19
0.9895;13.3382;5.5834;-0.4927;-1.1705;0.4621;-44.1772;-28.5528;-55.2040;-42.7829;65.6033;19.8269;1;2016-11-20 12:01:36.106;19
0.9543;13.3224;5.5554;-0.5143;-1.2195;0.4323;-44.1771;-28.5528;-55.2041;-42.7830;65.6020;19.8272;1;2016-11-20 12:01:36.108;19
1.0258;13.3053;5.4531;-0.5573;-1.1493;0.4692;-44.1771;-28.5528;-55.2042;-42.7832;65.6007;19.8276;1;2016-11-20 12:01:36.110;19
1.0357;13.3243;5.4560;-0.5785;-1.2523;0.4497;-44.1770;-28.5529;-55.2043;-42.7834;65.5993;19.8281;1;2016-11-20 12:01:36.112;19
1.0389;13.2988;5.4152;-0.6467;-1.3275;0.4672;-44.1769;-28.5529;-55.2044;-42.7836;65.5978;19.8285;1;2016-11-20 12:01:36.114;19
1.0396;13.2672;5.2964;-0.6455;-1.2298;0.4665;-44.1769;-28.5529;-55.2045;-42.7839;65.5962;19.8290;1;2016-11-20 12:01:36.116;19
1.1270;13.1878;5.3122;-0.6681;-1.2211;0.4569;-44.1768;-28.5528;-55.2046;-42.7841;65.5945;19.8295;1;2016-11-20 12:01:36.118;19
1.1278;13.2076;5.2259;-0.7186;-1.1962;0.4958;-44.1767;-28.5529;-55.2048;-42.7843;65.5927;19.8300;1;2016-11-20 12:01:36.120;19
1.0993;13.1504;5.1561;-0.7600;-1.1915;0.5158;-44.1766;-28.5529;-55.2049;-42.7846;65.5908;19.8305;1;2016-11-20 12:01:36.122;19
1.0682;13.2180;5.0571;-0.7418;-1.2590;0.5258;-44.1765;-28.5529;-55.2051;-42.7848;65.5888;19.8311;1;2016-11-20 12:01:36.124;19
1.1772;13.1099;5.0398;-0.7905;-1.1888;0.5205;-44.1764;-28.5529;-55.2052;-42.7851;65.5867;19.8316;1;2016-11-20 12:01:36.126;19
1.1296;13.1111;4.9817;-0.9127;-1.2768;0.5233;-44.1763;-28.5529;-55.2054;-42.7854;65.5845;19.8323;1;2016-11-20 12:01:36.128;19
1.1411;13.0989;4.9652;-0.9066;-1.2490;0.5550;-44.1762;-28.5529;-55.2056;-42.7857;65.5822;19.8329;1;2016-11-20 12:01:36.130;19
